,id,retweet_count,favorite_count,created_at,text,source
99,872620804844003328,3707,20673,Thu Jun 08 01:06:27 +0000 2017,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love... https://t.co/lUcpnZDPz9,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
100,872486979161796608,9026,40468,Wed Jun 07 16:14:40 +0000 2017,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it toge… https://t.co/xFWhrdMuTh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
101,872261713294495745,6348,34038,Wed Jun 07 01:19:32 +0000 2017,This is Harry. His ears are activated one at a time. Incredibly rare to witness in person. Very special moment here… https://t.co/iZPEmIPLLY,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
102,872122724285648897,8141,34302,Tue Jun 06 16:07:15 +0000 2017,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still 12/10 would happily ge… https://t.co/l4qou61pKu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
103,871879754684805121,11243,37874,Tue Jun 06 00:01:46 +0000 2017,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supuppor… https://t.co/vgvqHeVsE0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
104,871762521631449091,3492,20202,Mon Jun 05 16:15:56 +0000 2017,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs p… https://t.co/NxsjNYcUBx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
105,871515927908634625,3471,20142,Sun Jun 04 23:56:03 +0000 2017,This is Napolean. He's a Raggedy East Nicaraguan Zoom Zoom. Runs on one leg. Built for deception. No eyes. Good wit… https://t.co/1HZLp9TE6u,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
106,871166179821445120,5732,0,Sun Jun 04 00:46:17 +0000 2017,RT @dog_rates: This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/X…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
107,871102520638267392,5531,20870,Sat Jun 03 20:33:19 +0000 2017,Never doubt a doggo 14/10 https://t.co/AbBLh2FZCH,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
108,871032628920680449,3837,22587,Sat Jun 03 15:55:36 +0000 2017,"This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style. 13/1… https://t.co/ESmXMT4AxF","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
109,870804317367881728,6245,33547,Sat Jun 03 00:48:22 +0000 2017,Real funny guys. Sending in a pic without a dog in it. Hilarious. We'll rate the rug tho because it's giving off a… https://t.co/oZ7H2eO79W,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
110,870726314365509632,3,119,Fri Jun 02 19:38:25 +0000 2017,@ComplicitOwl @ShopWeRateDogs &gt;10/10 is reserved for dogs,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
111,870656317836468226,2670,12400,Fri Jun 02 15:00:16 +0000 2017,"This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10

Help Cody here:… https://t.co/EHTUbra0oP","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
112,870374049280663552,26408,82585,Thu Jun 01 20:18:38 +0000 2017,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental s… https://t.co/6SWu4xkvDk,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
113,870308999962521604,4188,21799,Thu Jun 01 16:00:09 +0000 2017,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop with… https://t.co/LR0TT56LvT","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
114,870063196459192321,8435,36671,Wed May 31 23:43:25 +0000 2017,Meet Clifford. He's quite large. Also red. Good w kids. Somehow never steps on them. Massive poops very inconvenien… https://t.co/pf6BEpgCfo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
115,869772420881756160,10123,42402,Wed May 31 04:27:59 +0000 2017,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly https://t.co/HciEaJkC4D","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
116,869702957897576449,6398,28253,Tue May 30 23:51:58 +0000 2017,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave unti… https://t.co/RjBqu7O8Yw,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
117,869596645499047938,3161,15980,Tue May 30 16:49:31 +0000 2017,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 1… https://t.co/8UTtgmsPdl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
118,869227993411051520,3829,20453,Mon May 29 16:24:37 +0000 2017,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 wou… https://t.co/2lERR4Uoyt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
119,868880397819494401,14692,65783,Sun May 28 17:23:24 +0000 2017,This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
120,868639477480148993,2125,0,Sun May 28 01:26:04 +0000 2017,"RT @dog_rates: Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

https://…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
121,868622495443632128,5859,27278,Sun May 28 00:18:35 +0000 2017,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
122,868552278524837888,2125,10174,Sat May 27 19:39:34 +0000 2017,Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help… https://t.co/0xI8JbHfLa,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
123,867900495410671616,4228,24264,Fri May 26 00:29:37 +0000 2017,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank… https://t.co/DI5BnH6c3G","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
124,867774946302451713,7447,34131,Thu May 25 16:10:44 +0000 2017,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
125,867421006826221569,2553,16198,Wed May 24 16:44:18 +0000 2017,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12… https://t.co/nqhQ44KnQL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
126,867072653475098625,128,0,Tue May 23 17:40:04 +0000 2017,RT @rachaeleasler: these @dog_rates hats are 13/10 bean approved https://t.co/nRCdq4g9gG,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
127,867051520902168576,8001,32421,Tue May 23 16:16:06 +0000 2017,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. T… https://t.co/Qk5Xvus2gJ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
128,866720684873056260,4895,20205,Mon May 22 18:21:28 +0000 2017,He was providing for his family 13/10 how dare you https://t.co/Q8mVwWN3f4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
129,866686824827068416,3546,19450,Mon May 22 16:06:55 +0000 2017,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would pu… https://t.co/PSJxrMtzCu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
130,866450705531457537,35896,123070,Mon May 22 00:28:40 +0000 2017,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
131,866334964761202691,14730,52971,Sun May 21 16:48:45 +0000 2017,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/W86h5dgR6c,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
132,866094527597207552,8533,0,Sun May 21 00:53:21 +0000 2017,"RT @dog_rates: Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
133,865718153858494464,5720,25806,Fri May 19 23:57:46 +0000 2017,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 ext… https://t.co/EzSWgvFLSD","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
134,865359393868664832,5099,26695,Fri May 19 00:12:11 +0000 2017,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a Ble… https://t.co/SOuLinJPxm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
135,865006731092295680,7839,28266,Thu May 18 00:50:50 +0000 2017,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurcha… https://t.co/PkOCMFCY5U,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
136,864873206498414592,8910,32570,Wed May 17 16:00:15 +0000 2017,We only rate dogs. Please don't send in Jesus. We're trying to remain professional and legitimate. Thank you... 14/… https://t.co/0ryaeQJlsv,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
137,864279568663928832,3103,14761,Tue May 16 00:41:21 +0000 2017,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anythin… https://t.co/286ea8nY0m,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
138,864197398364647424,9148,30451,Mon May 15 19:14:50 +0000 2017,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
139,863907417377173506,4231,20835,Mon May 15 00:02:33 +0000 2017,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*… https://t.co/U6bao5cpeB,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
140,863553081350529029,4266,15462,Sun May 14 00:34:33 +0000 2017,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
141,863471782782697472,2522,0,Sat May 13 19:11:30 +0000 2017,"RT @dog_rates: Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
142,863432100342583297,5388,24081,Sat May 13 16:33:49 +0000 2017,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything… https://t.co/8yDrJVW4V6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
143,863427515083354112,99,2291,Sat May 13 16:15:35 +0000 2017,"@Jack_Septic_Eye I'd need a few more pics to polish a full analysis, but based on the good boy content above I'm leaning towards 12/10","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
144,863079547188785154,1124,8863,Fri May 12 17:12:53 +0000 2017,"Ladies and gentlemen... I found Pipsy. He may have changed his name to Pablo, but he never changed his love for the… https://t.co/zghdwwB2nL","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
145,863062471531167744,2522,8636,Fri May 12 16:05:02 +0000 2017,Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help… https://t.co/G471HWPXet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
146,862831371563274240,5206,19407,Fri May 12 00:46:44 +0000 2017,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen,… https://t.co/bLy0kgX5n6","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
147,862722525377298433,3618,17280,Thu May 11 17:34:13 +0000 2017,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 w… https://t.co/RGMQzkgo9c","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
148,862457590147678208,5081,20800,Thu May 11 00:01:27 +0000 2017,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and… https://t.co/5DPDPGiFMr","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
149,862096992088072192,23919,75579,Wed May 10 00:08:34 +0000 2017,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
150,861383897657036800,10988,36551,Mon May 08 00:54:59 +0000 2017,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
151,861288531465048066,4278,17430,Sun May 07 18:36:02 +0000 2017,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWA… https://t.co/4LsQRyEp9j,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
152,861005113778896900,3911,16958,Sat May 06 23:49:50 +0000 2017,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
153,860981674716409858,2221,0,Sat May 06 22:16:42 +0000 2017,"RT @dog_rates: Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
154,860924035999428608,844,0,Sat May 06 18:27:40 +0000 2017,RT @tallylott: h*ckin adorable promposal. 13/10 @dog_rates https://t.co/6n8hzNihJ9,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
155,860563773140209665,2221,7616,Fri May 05 18:36:06 +0000 2017,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below… https://t.co/xml5aIGWxv","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
156,860524505164394496,5427,23984,Fri May 05 16:00:04 +0000 2017,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
157,860276583193509888,3576,18572,Thu May 04 23:34:55 +0000 2017,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10… https://t.co/k5d7pFQVxx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
158,860184849394610176,6000,16953,Thu May 04 17:30:24 +0000 2017,"Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog no… https://t.co/R2eI8bm9MI","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
